FID,JOIN_FID,FREQUENCY,SUM_resist,FIRST_shape_area
-1,797,38,110.1767212,112.4590863
-1,798,66,191.3595684,194.4309745
-1,799,160,463.901984,483.2233398
-1,800,5,14.496937,41.58379327
-1,801,35,101.478559,112.2101865
-1,802,68,197.1583432,199.8280784
-1,803,67,194.2589558,192.2519308
-1,804,403,1168.453122,1168.446151
-1,805,182,527.6885068,538.0687912
-1,806,39,113.0761086,116.4874636
-1,807,17,49.2895858,48.17633591
-1,808,44,127.5730456,134.8552044
-1,809,18,52.1889732,57.5919004
-1,810,13,37.6920362,58.16080215
-1,811,224,649.4627776,643.0135284
-1,812,256,742.2431744,761.8213542
-1,813,304,881.4137696,859.281463
-1,814,185,536.386669,547.2737036
-1,815,94,272.5424156,272.6962242
-1,816,54,156.5669196,150.9949264
-1,817,98,284.1399652,273.165241
-1,818,23,66.6859102,71.29213347
-1,819,168,487.0970832,479.7148942
-1,820,125,362.423425,353.6806912
-1,821,558,1617.858169,1630.998191
-1,822,18,52.1889732,42.37836181
-1,823,80,231.950992,232.4258891
-1,824,47,136.2712078,133.7435946
-1,825,46,133.3718204,137.7949109
-1,826,42,121.7742708,124.7173446
-1,827,64,185.5607936,188.3421254
-1,828,45,130.472433,115.7174504
-1,829,72,208.7558928,190.3103273
-1,830,31,89.8810094,92.80370916
-1,831,29,84.0822346,85.41918821
-1,832,68,197.1583432,193.1423739
-1,833,187,542.1854438,530.3570109
-1,834,38,110.1767212,91.58006573
-1,835,156,452.3044344,436.9361722
-1,836,89,258.0454786,263.5412187
-1,837,1194,3461.868556,3484.613368
-1,838,101,292.8381274,310.0962836
-1,839,1393,4038.846648,4071.202459
-1,840,70,202.957118,203.2811796
-1,841,62,179.7620188,184.0282502
-1,842,648,1878.803035,1878.337039
-1,843,77,223.2528298,217.2194951
-1,844,483,1400.404114,1428.334131
-1,845,34,98.5791716,100.7268828
-1,846,159,461.0025966,468.596134
-1,847,39,113.0761086,109.9246682
-1,848,1464,4244.703154,4270.008592
-1,849,185,536.386669,535.933849
-1,850,56,162.3656944,175.6856411
-1,851,817,2368.799506,2394.568287
-1,852,96,278.3411904,289.7327797
-1,853,226,655.2615524,648.0863742
-1,854,707,2049.866892,2032.256657
-1,855,42,121.7742708,126.1943225
-1,856,133,385.6185242,378.6087762
-1,857,73,211.6552802,213.8075097
-1,858,175,507.392795,513.728682
-1,859,136,394.3166864,393.2171966
-1,860,296,858.2186704,870.6554261
-1,861,17,49.2895858,49.60607735
-1,862,102,295.7375148,297.8611351
-1,863,283,820.5266342,839.5887175
-1,864,22,63.7865228,66.88718614
-1,865,34,98.5791716,95.13209652
-1,866,31,89.8810094,103.1703877
-1,867,90,260.944866,263.126766
-1,868,32,92.7803968,94.69786089
-1,869,35,101.478559,95.52894852
-1,870,186,539.2860564,525.1683638
-1,871,277,803.1303098,801.2450006
-1,872,109,316.0332266,315.4218865
-1,873,437,1267.032294,1284.338406
-1,874,38,110.1767212,116.1155196
-1,875,41,118.8748834,124.2805345
-1,876,47,136.2712078,123.0407535
-1,877,20,57.987748,61.37114425
-1,878,145,420.411173,439.9061372
-1,879,27,78.2834598,78.72621665
-1,880,15,43.490811,52.41687909
-1,881,102,295.7375148,384.0999774
-1,882,171,495.7952454,511.7761654
-1,883,37,107.2773338,110.1283122
-1,884,109,316.0332266,319.287945
-1,885,98,284.1399652,288.861519
-1,886,235,681.356039,685.7718908
-1,887,90,260.944866,272.8101163
-1,888,26,75.3840724,79.9478191
-1,889,510,1478.687574,1508.104855
-1,890,28,81.1828472,81.45342151
-1,891,104,301.5362896,322.0282717
-1,892,69,200.0577306,201.2985335
-1,893,19,55.0883606,48.53102257
-1,894,713,2067.263216,2095.54219
-1,895,100,289.93874,287.017494
-1,896,537,1556.971034,1597.653073
-1,897,26,75.3840724,87.50902073
-1,898,24,69.5852976,64.87516659
-1,899,98,284.1399652,285.9170982
-1,900,48,139.1705952,140.5029123
-1,901,407,1180.050672,1180.416793
-1,902,15,43.490811,46.19516279
-1,903,100,289.93874,281.982542
-1,904,125,362.423425,365.2949529
-1,905,4,11.5975496,13.61392809
-1,906,42,121.7742708,122.6402691
-1,907,211,611.7707414,605.382351
-1,908,55,159.466307,165.1024406
-1,909,152,440.7068848,436.5366051
-1,910,144,417.5117856,423.5692113
-1,911,15,43.490811,47.02345908
-1,912,24,69.5852976,68.90055005
-1,913,181,524.7891194,540.990944
-1,914,87,252.2467038,254.1066237
-1,915,5,14.496937,16.20138404
-1,916,22,63.7865228,63.50147572
-1,917,56,162.3656944,171.0849328
-1,918,85,246.447929,244.5970077
-1,919,75,217.454055,220.3556629
-1,921,30,86.981622,87.5973982
-1,922,35,101.478559,113.5388137
-1,923,1011,2931.280661,2954.301111
-1,924,92,266.7436408,276.7532995
-1,925,461,1336.617591,1338.995572
-1,926,52,150.7681448,149.7592132
-1,927,24,69.5852976,67.82950064
-1,928,64,185.5607936,174.9569186
-1,929,74,214.5546676,208.1893132
-1,930,94,272.5424156,279.1572086
-1,931,597,1730.934278,1747.426976
-1,932,326,945.2002924,960.1377096
-1,933,24,69.5852976,71.27101414
-1,934,635,1841.110999,1856.780495
-1,935,354,1026.38314,1037.011142
-1,936,62,179.7620188,185.8249501
-1,937,36,104.3779464,103.6241091
-1,938,698,2023.772405,2032.446424
-1,939,126,365.3228124,365.1076847
-1,940,18,52.1889732,56.88769027
-1,941,14,40.5914236,42.46088874
-1,942,45,130.472433,132.6445144
-1,943,389,1127.861699,1126.906566
-1,944,637,1846.909774,1841.5592
-1,945,31,89.8810094,89.68767666
-1,946,105,304.435677,310.9897639
-1,947,28,81.1828472,91.13071606
-1,948,1469,4259.200091,4300.111037
-1,949,150,434.90811,445.2505576
-1,950,16,46.3901984,63.62659755
-1,951,145,420.411173,418.1307974
-1,952,119,345.0271006,346.8861955
-1,953,310,898.810094,907.3418032
-1,954,73,211.6552802,209.6731736
-1,955,49,142.0699826,137.0334779
-1,956,257,745.1425618,745.7007046
-1,957,370,1072.773338,1089.444286
-1,958,99,287.0393526,289.9706035
-1,959,35,101.478559,95.93638929
-1,960,1085,3145.835329,3145.966188
-1,962,2,5.7987748,6.565957798
