Orig_FID,Class,Quadrant,District,Orig_area,Gridtype,Resolution,Area,DiffArea,Percent
363,Manicured,NE,707A,410.8209117,ISEA3H,27,651.1821024,240.3611907,58.50753549
3,Building/Paved,NE,801F,411.3998407,ISEA3H,27,543.7697108,132.3698701,32.17547918
1020,Manicured,NE,707H,412.3606303,ISEA3H,27,657.894552,245.5339218,59.5434927
315,Manicured,NE,707E,412.5006968,ISEA3H,27,597.4762341,184.9755373,44.84247875
383,Manicured,NE,707A,413.6637125,ISEA3H,27,543.7705177,130.1068052,31.4523129
200,Building/Paved,NE,707A,416.3018804,ISEA3H,27,597.4765371,181.1746567,43.52001882
486,Building/Paved,NW,801E,417.7226503,ISEA3H,27,570.6229462,152.900296,36.60330506
968,Manicured,NE,707D,418.1054806,ISEA3H,27,550.4834661,132.3779855,31.6613849
951,Manicured,NE,707D,418.1307974,ISEA3H,27,584.0496265,165.9188291,39.68108308
152,Building/Paved,NE,801H,418.5976057,ISEA3H,27,798.8725379,380.2749322,90.84498502
431,Roads/Raillines,NE,707A,421.5163049,ISEA3H,27,939.8501711,518.3338662,122.9688769
559,Manicured,NW,801E,421.6259654,ISEA3H,27,604.1886492,182.5626838,43.29967762
539,Manicured,NW,801E,422.2350176,ISEA3H,27,597.4754753,175.2404577,41.50306119
910,Manicured,NE,707D,423.5692113,ISEA3H,27,671.3210927,247.7518814,58.49147549
674,Roads/Raillines,NW,801E,425.5152678,ISEA3H,27,563.9095899,138.3943221,32.52393805
42,Building/Paved,NE,801D,425.7235151,ISEA3H,27,570.6226826,144.8991675,34.03597931
127,Building/Paved,NE,707D,434.4728525,ISEA3H,27,590.7627959,156.2899434,35.97231507
909,Manicured,NE,707H,436.5366051,ISEA3H,27,684.7475022,248.2108971,56.85912572
835,Manicured,NE,707F,436.9361722,ISEA3H,27,745.1657927,308.2296205,70.54339744
209,Building/Paved,NE,707A,437.826366,ISEA3H,27,631.0426325,193.2162664,44.13079737
172,Building/Paved,NE,707A,439.7660059,ISEA3H,27,584.0499276,144.2839217,32.8092485
878,Manicured,NE,707H,439.9061372,ISEA3H,27,812.2983494,372.3922122,84.65265217
529,Manicured,NW,801E,440.4628811,ISEA3H,27,933.1359444,492.6730633,111.8534806
627,Manicured,NW,801E,444.2811584,ISEA3H,27,610.9021976,166.6210392,37.50351237
949,Manicured,NE,707D,445.2505576,ISEA3H,27,590.7628213,145.5122637,32.68098405
643,Manicured,NW,801E,446.7811609,ISEA3H,27,765.306257,318.5250961,71.29331404
480,Building/Paved,NW,801J,450.1943281,ISEA3H,27,631.0417571,180.847429,40.17097011
258,Manicured,NE,707E,450.8985787,ISEA3H,27,624.3291492,173.4305705,38.46332162
755,Building/Paved,NE,707D,456.9708289,ISEA3H,27,631.0420754,174.0712465,38.0924198
477,Building/Paved,NW,801E,457.8965978,ISEA3H,27,590.7623307,132.865733,29.01653641
228,Forest,NE,707A,458.1956811,ISEA3H,27,624.3294266,166.1337455,36.25825217
648,Manicured,NW,801B,458.1988294,ISEA3H,27,584.0496197,125.8507904,27.46641465
988,Manicured,NE,707D,463.9005169,ISEA3H,27,2410.044137,1946.14362,419.5174502
1084,Shrubland,NE,707H,464.1052171,ISEA3H,27,718.3132071,254.20799,54.77378418
719,Building/Paved,NE,707H,465.4392023,ISEA3H,27,617.6151468,152.1759446,32.69512835
1077,Roads/Raillines,NE,707H,467.893937,ISEA3H,27,973.4156956,505.5217586,108.0419554
846,Manicured,NE,707G,468.596134,ISEA3H,27,664.6075043,196.0113703,41.82948942
647,Manicured,NW,801B,470.5899405,ISEA3H,27,610.902453,140.3125125,29.81630087
590,Manicured,NW,801E,470.8962522,ISEA3H,27,604.1887408,133.2924885,28.30612643
612,Manicured,NW,801J,471.7869534,ISEA3H,27,872.7173316,400.9303782,84.98123471
378,Manicured,NE,707A,476.7224308,ISEA3H,27,684.7480449,208.0256141,43.63663227
819,Manicured,NE,707I,479.7148942,ISEA3H,27,758.5921929,278.8772986,58.13396706
224,Forest,NE,707A,480.7232627,ISEA3H,27,664.608717,183.8854544,38.25183191
799,Manicured,NE,707I,483.2233398,ISEA3H,27,758.5921146,275.3687748,56.98581838
555,Manicured,NW,801E,483.2901868,ISEA3H,27,805.5848197,322.294633,66.68760132
192,Building/Paved,NE,707A,484.3040099,ISEA3H,27,624.3292154,140.0252055,28.91266697
515,Building/Paved,NW,801B,487.0391016,ISEA3H,27,725.0270153,237.9879137,48.86423142
672,Roads/Raillines,NW,707A,502.061268,ISEA3H,27,792.159399,290.098131,57.78142022
203,Building/Paved,NE,707A,503.5741322,ISEA3H,27,684.7483536,181.1742215,35.97766643
429,Roads/Raillines,NE,707C,503.686633,ISEA3H,27,1201.665874,697.9792411,138.5741045
681,Stream/Rivers,NW,801B,504.6372116,ISEA3H,27,772.0197567,267.382545,52.98510273
882,Manicured,NE,707G,511.7761654,ISEA3H,27,859.2908474,347.5146821,67.90364726
858,Manicured,NE,707G,513.728682,ISEA3H,27,725.0264238,211.2977418,41.13022091
630,Manicured,NW,801G,516.9364438,ISEA3H,27,832.4382008,315.501757,61.03298786
620,Manicured,NW,801J,518.4214457,ISEA3H,27,973.4154854,454.9940396,87.7652812
983,Manicured,NE,707D,519.6327844,ISEA3H,27,698.1744053,178.5416208,34.35919098
545,Manicured,NW,801E,522.178609,ISEA3H,27,832.4376204,310.2590114,59.41626219
468,Building/Paved,NW,801E,522.9918386,ISEA3H,27,678.0339479,155.0421093,29.64522539
870,Manicured,NE,707H,525.1683638,ISEA3H,27,738.4529418,213.284578,40.61260973
467,Building/Paved,NW,801E,526.4728435,ISEA3H,27,698.1735692,171.7007257,32.61340596
448,Building/Paved,NW,801E,528.2754861,ISEA3H,27,671.3207462,143.0452601,27.07777738
574,Manicured,NW,801E,529.6365269,ISEA3H,27,704.8867902,175.2502634,33.08877966
833,Manicured,NE,707G,530.3570109,ISEA3H,27,718.3131451,187.9561341,35.43954925
23,Building/Paved,NE,801J,535.0546519,ISEA3H,27,678.0338593,142.9792073,26.72235571
849,Manicured,NE,707G,535.933849,ISEA3H,27,745.1659848,209.2321358,39.04066448
621,Manicured,NW,801J,536.2299214,ISEA3H,27,886.1437619,349.9138405,65.25444153
472,Building/Paved,NW,801D,536.9683702,ISEA3H,27,684.7472168,147.7788466,27.5209593
805,Manicured,NE,707H,538.0687912,ISEA3H,27,758.592053,220.5232618,40.98421343
507,Building/Paved,NW,801B,539.5567904,ISEA3H,27,725.0268555,185.4700651,34.37452153
913,Manicured,NE,707D,540.990944,ISEA3H,27,691.4607297,150.4697857,27.81373466
814,Manicured,NE,707I,547.2737036,ISEA3H,27,1141.244802,593.9710982,108.5327313
649,Manicured,NW,801B,548.8240139,ISEA3H,27,698.1742648,149.3502509,27.21277625
277,Manicured,NE,801G,551.4758426,ISEA3H,27,1295.648856,744.1730129,134.9420873
112,Building/Paved,NE,707C,552.175242,ISEA3H,27,704.8872336,152.7119916,27.65643585
166,Building/Paved,NE,707D,554.2809608,ISEA3H,27,704.8875806,150.6066198,27.17153041
785,Construction,NE,707H,556.2223214,ISEA3H,27,879.4304872,323.2081657,58.10773018
977,Manicured,NE,707D,559.5039379,ISEA3H,27,872.7178626,313.2139247,55.98064705
372,Manicured,NE,707A,562.3741702,ISEA3H,27,751.8801015,189.5059313,33.69748138
222,Forest,NE,707C,562.9951674,ISEA3H,27,805.5861623,242.5909949,43.08935653
308,Manicured,NE,707G,573.1015717,ISEA3H,27,1100.966758,527.8651861,92.10674201
522,Manicured,NW,801E,577.1568437,ISEA3H,27,852.5772845,275.4204408,47.72020705
52,Building/Paved,NE,801F,578.790189,ISEA3H,27,792.1586954,213.3685064,36.86456862
670,Roads/Raillines,NW,801B,580.1859321,ISEA3H,27,1033.834927,453.6489946,78.19027824
561,Manicured,NW,801E,582.0024775,ISEA3H,27,751.8792056,169.8767281,29.188317
264,Manicured,NE,801H,584.2970976,ISEA3H,27,758.5928142,174.2957166,29.82998158
72,Building/Paved,NE,801F,590.9698323,ISEA3H,27,751.8794897,160.9096574,27.22806624
316,Manicured,NE,707E,596.4520726,ISEA3H,27,745.1670501,148.7149776,24.93326529
217,Building/Paved,NE,707A,599.7750175,ISEA3H,27,745.1671976,145.3921801,24.24111973
365,Manicured,NE,707A,604.9112769,ISEA3H,27,1215.092622,610.1813448,100.8712134
387,Manicured,NE,707A,605.2538763,ISEA3H,27,839.1522841,233.8984078,38.64467738
907,Manicured,NE,707H,605.382351,ISEA3H,27,1638.023112,1032.640761,170.5766214
335,Manicured,NE,707A,617.9710929,ISEA3H,27,798.873176,180.9020832,29.27355103
485,Building/Paved,NW,801E,620.8484141,ISEA3H,27,1027.121034,406.2726199,65.43829551
1037,Manicured,NE,707H,621.3078996,ISEA3H,27,1215.090111,593.7822109,95.56971854
94,Building/Paved,NE,707C,625.3715681,ISEA3H,27,792.1589252,166.787357,26.67012149
268,Manicured,NE,707C,639.2265172,ISEA3H,27,939.8487489,300.6222317,47.02906147
1091,Storm ponds/Modified Wetlands,NE,707H,642.5276945,ISEA3H,27,812.2982531,169.7705586,26.42229433
811,Manicured,NE,707I,643.0135284,ISEA3H,27,1100.965581,457.9520522,71.21966055
853,Manicured,NE,707I,648.0863742,ISEA3H,27,1302.362253,654.2758785,100.9550431
502,Building/Paved,NW,801G,660.4121001,ISEA3H,27,825.7249547,165.3128547,25.03177254
394,Manicured,NE,707A,672.2967192,ISEA3H,27,852.578804,180.2820847,26.81585073
422,Roads/Raillines,NE,707A,676.0507652,ISEA3H,27,953.2770634,277.2262982,41.00672797
1035,Manicured,NE,707D,681.9134016,ISEA3H,27,946.5629813,264.6495797,38.80985167
327,Manicured,NE,707A,682.0724035,ISEA3H,27,872.7185243,190.6461208,27.95100928
710,Building/Paved,NE,707I,683.6694411,ISEA3H,27,872.71694,189.0474988,27.65188663
552,Manicured,NW,801E,684.5405256,ISEA3H,27,1503.758303,819.2177774,119.6741094
886,Manicured,NE,707G,685.7718908,ISEA3H,27,886.1437023,200.3718115,29.21843461
986,Manicured,NE,707D,687.0608189,ISEA3H,27,1617.884887,930.8240678,135.479137
1083,Shrubland,NE,707H,687.2053821,ISEA3H,27,993.5543002,306.3489182,44.57894629
765,Building/Paved,NE,707H,700.9160546,ISEA3H,27,1087.539135,386.6230808,55.159684
632,Manicured,NW,801B,712.0677599,ISEA3H,27,1268.797031,556.7292716,78.1848727
495,Building/Paved,NW,801J,714.2504727,ISEA3H,27,919.7097998,205.4593272,28.76572506
199,Building/Paved,NE,707A,717.184024,ISEA3H,27,912.9977246,195.8137006,27.30313198
293,Manicured,NE,801G,718.4860567,ISEA3H,27,926.4227164,207.9366597,28.94094572
494,Building/Paved,NW,801J,722.9013938,ISEA3H,27,919.7097943,196.8084005,27.22479195
349,Manicured,NE,707A,726.3235007,ISEA3H,27,973.4165301,247.0930294,34.01969359
1058,Roads/Raillines,NE,707H,727.7414974,ISEA3H,27,1168.098256,440.3567586,60.51005201
976,Manicured,NE,707D,728.331863,ISEA3H,27,1181.525625,453.1937622,62.22352546
399,Manicured,NE,707A,744.4060042,ISEA3H,27,933.1374689,188.7314648,25.35329696
956,Manicured,NE,707D,745.7007046,ISEA3H,27,986.8425006,241.141796,32.33761139
454,Building/Paved,NW,801E,748.0236609,ISEA3H,27,959.9885226,211.9648617,28.336652
982,Manicured,NE,707D,749.9049031,ISEA3H,27,1141.246562,391.3416588,52.18550475
405,Manicured,NE,707A,754.5021447,ISEA3H,27,1060.688678,306.1865335,40.58126748
567,Manicured,NW,801J,756.0461499,ISEA3H,27,1658.162241,902.1160908,119.3202414
76,Building/Paved,NE,707G,757.0879644,ISEA3H,27,986.8418684,229.753904,30.3470554
492,Building/Paved,NW,801C,759.1089011,ISEA3H,27,933.1362105,174.0273094,22.92520996
812,Manicured,NE,707I,761.8213542,ISEA3H,27,1745.433359,983.6120045,129.11321
723,Building/Paved,NE,707H,762.0778584,ISEA3H,27,959.9888425,197.9109841,25.96991658
111,Building/Paved,NE,801G,778.2702552,ISEA3H,27,946.5628298,168.2925746,21.62392478
465,Building/Paved,NW,801J,779.3295803,ISEA3H,27,966.7018578,187.3722776,24.04275192
109,Building/Paved,NE,801G,780.1688246,ISEA3H,27,953.2760422,173.1072176,22.18843052
184,Building/Paved,NE,707A,780.3934381,ISEA3H,27,973.4166687,193.0232307,24.73409197
348,Manicured,NE,801B,788.5628566,ISEA3H,27,1248.657838,460.0949814,58.34601231
871,Manicured,NE,707H,801.2450006,ISEA3H,27,1349.354985,548.1099841,68.40728912
227,Forest,NE,707A,810.2247678,ISEA3H,27,1074.115139,263.8903711,32.57002027
298,Manicured,NE,801G,814.4293329,ISEA3H,27,1161.384991,346.9556583,42.6010759
455,Building/Paved,NW,801E,818.8854164,ISEA3H,27,1141.245121,322.3597045,39.3656668
543,Manicured,NW,801E,821.8448855,ISEA3H,27,2154.939031,1333.094146,162.2075126
655,PavedTrails,NW,801B,824.3997419,ISEA3H,27,1416.488269,592.0885268,71.82056188
1078,Roads/Raillines,NE,707D,824.9273837,ISEA3H,27,1221.804661,396.8772771,48.1105713
456,Building/Paved,NW,801J,829.3082346,ISEA3H,27,1020.407405,191.0991706,23.04320187
863,Manicured,NE,707H,839.5887175,ISEA3H,27,1201.664261,362.0755432,43.12534645
1029,Manicured,NE,707H,853.119049,ISEA3H,27,1181.525252,328.4062025,38.49476845
1070,Roads/Raillines,NE,707H,855.7621879,ISEA3H,27,2087.806553,1232.044365,143.970414
571,Manicured,NW,801E,857.8196364,ISEA3H,27,1658.162247,800.3426107,93.29963745
813,Manicured,NE,707F,859.281463,ISEA3H,27,1168.097699,308.8162362,35.93889191
860,Manicured,NE,707G,870.6554261,ISEA3H,27,1100.966072,230.3106455,26.4525596
642,Manicured,NW,801E,872.3445416,ISEA3H,27,1208.378188,336.0336467,38.52074847
414,Roads/Raillines,NE,707C,876.3824307,ISEA3H,27,2013.961338,1137.578907,129.803938
528,Manicured,NW,801E,887.8633985,ISEA3H,27,1107.679378,219.8159793,24.75786024
535,Manicured,NW,801E,897.3643069,ISEA3H,27,1597.743993,700.3796857,78.04853395
673,Roads/Raillines,NW,801B,903.725608,ISEA3H,27,1523.899736,620.1741279,68.62416229
953,Manicured,NE,707D,907.3418032,ISEA3H,27,1322.503179,415.1613754,45.75578618
318,Manicured,NE,707E,929.5918953,ISEA3H,27,1322.503748,392.9118527,42.26713407
46,Building/Paved,NE,801F,945.8579101,ISEA3H,27,1403.060631,457.2027207,48.33735763
650,Manicured,NW,801B,948.0774614,ISEA3H,27,1134.533243,186.4557819,19.66672445
932,Manicured,NE,707D,960.1377096,ISEA3H,27,1335.929128,375.7914185,39.13932499
183,Building/Paved,NE,707A,986.6628023,ISEA3H,27,1591.032533,604.3697309,61.25392885
473,Building/Paved,NW,801E,1021.509547,ISEA3H,27,1215.090637,193.5810894,18.95049243
281,Manicured,NE,801F,1024.079776,ISEA3H,27,1604.456455,580.3766783,56.67299481
215,Building/Paved,NE,707C,1028.391114,ISEA3H,27,1872.987703,844.5965889,82.12795476
997,Manicured,NE,707H,1028.396966,ISEA3H,27,1295.648471,267.2515049,25.98719305
1067,Roads/Raillines,NE,707D,1034.078392,ISEA3H,27,1832.70723,798.6288386,77.23097637
322,Manicured,NE,707A,1035.585414,ISEA3H,27,1329.217279,293.6318654,28.35419092
460,Building/Paved,NW,801J,1036.281819,ISEA3H,27,1248.65644,212.3746207,20.49390589
935,Manicured,NE,707D,1037.011142,ISEA3H,27,1718.582261,681.5711183,65.72457042
625,Manicured,NW,801E,1038.128946,ISEA3H,27,1322.502452,284.3735055,27.39288858
1012,Manicured,NE,707H,1039.321644,ISEA3H,27,1329.215052,289.8934084,27.89255954
676,Shrubland,NW,801B,1039.372272,ISEA3H,27,1409.774849,370.4025773,35.63714246
1019,Manicured,NE,707H,1045.567355,ISEA3H,27,1624.596589,579.0292349,55.37942937
78,Building/Paved,NE,801F,1057.127552,ISEA3H,27,1255.370257,198.2427052,18.75295983
202,Building/Paved,NE,707A,1059.582367,ISEA3H,27,1335.930599,276.3482322,26.08086363
1095,Stream/Rivers,NE,707H,1076.161013,ISEA3H,27,1275.508669,199.3476565,18.52396194
1007,Manicured,NE,707H,1083.846651,ISEA3H,27,1309.075112,225.2284608,20.78047301
957,Manicured,NE,707D,1089.444286,ISEA3H,27,1329.216486,239.7721996,22.00867017
463,Building/Paved,NW,801J,1101.083969,ISEA3H,27,1315.788617,214.7046474,19.4993891
943,Manicured,NE,707D,1126.906566,ISEA3H,27,1483.620021,356.7134553,31.65421749
457,Building/Paved,NW,801J,1152.566969,ISEA3H,27,1342.641325,190.0743554,16.4913936
189,Building/Paved,NE,707A,1160.714713,ISEA3H,27,1389.63609,228.921377,19.72244984
476,Building/Paved,NW,801E,1168.129135,ISEA3H,27,1382.920901,214.7917655,18.38767299
804,Manicured,NE,707H,1168.446151,ISEA3H,27,1463.478428,295.0322771,25.24996782
481,Building/Paved,NW,801D,1168.959447,ISEA3H,27,1450.05306,281.0936125,24.0464811
730,Building/Paved,NE,707H,1172.444993,ISEA3H,27,1389.634367,217.189374,18.52448305
146,Building/Paved,NE,801H,1174.31112,ISEA3H,27,1409.774966,235.4638457,20.05123188
901,Manicured,NE,707G,1180.416793,ISEA3H,27,1503.759184,323.3423904,27.39222216
737,Building/Paved,NE,707G,1198.305884,ISEA3H,27,1416.487439,218.181555,18.20750093
126,Building/Paved,NE,801H,1220.814678,ISEA3H,27,1429.914463,209.0997843,17.12788911
306,Manicured,NE,801G,1231.936744,ISEA3H,27,1993.823867,761.8871232,61.84466263
970,Manicured,NE,707D,1238.562751,ISEA3H,27,1698.443059,459.8803085,37.13015817
519,Forest,NW,801B,1241.701337,ISEA3H,27,1517.186588,275.4852509,22.18611213
342,Manicured,NE,707C,1253.872516,ISEA3H,27,1691.730768,437.8582517,34.92047605
302,Manicured,NE,801G,1267.28539,ISEA3H,27,1678.302019,411.0166292,32.43283892
628,Manicured,NW,801B,1269.528454,ISEA3H,27,2309.344599,1039.816145,81.90569827
205,Building/Paved,NE,707A,1271.359211,ISEA3H,27,1577.606498,306.2472875,24.08817939
873,Manicured,NE,707H,1284.338406,ISEA3H,27,1617.883203,333.544797,25.97016452
513,Building/Paved,NW,801B,1319.293606,ISEA3H,27,1537.325669,218.0320632,16.52642461
707,Building/Paved,NE,707I,1333.459487,ISEA3H,27,1765.573191,432.113704,32.40546175
1073,Roads/Raillines,NE,707H,1333.552626,ISEA3H,27,2027.388118,693.835492,52.0291047
1015,Manicured,NE,707H,1336.527742,ISEA3H,27,1705.154821,368.62708,27.58095238
925,Manicured,NE,707D,1338.995572,ISEA3H,27,1678.302803,339.307231,25.34042965
598,Manicured,NW,801E,1350.56362,ISEA3H,27,1792.426693,441.8630728,32.71693878
140,Building/Paved,NE,801H,1386.123442,ISEA3H,27,1631.310956,245.1875139,17.6887214
89,Building/Paved,NE,801G,1387.110761,ISEA3H,27,1658.163077,271.0523162,19.5407839
774,Building/Paved,NE,707H,1388.325217,ISEA3H,27,2054.241078,665.9158611,47.96540846
572,Manicured,NW,801E,1390.292157,ISEA3H,27,1624.596185,234.3040278,16.85286266
444,Stream/Rivers,NE,707C,1392.430383,ISEA3H,27,1772.290095,379.8597118,27.28033778
1010,Manicured,NE,707H,1394.045509,ISEA3H,27,1651.448743,257.403234,18.46447855
125,Building/Paved,NE,801B,1404.184846,ISEA3H,27,1671.590031,267.4051848,19.04344614
713,Building/Paved,NE,707I,1412.818971,ISEA3H,27,1664.875426,252.0564552,17.84067601
307,Manicured,NE,707E,1417.545786,ISEA3H,27,1624.597269,207.0514827,14.60633475
844,Manicured,NE,707I,1428.334131,ISEA3H,27,2154.939311,726.6051792,50.87081261
508,Building/Paved,NW,801B,1430.264661,ISEA3H,27,1664.876487,234.6118266,16.40338554
1063,Roads/Raillines,NE,707D,1441.822255,ISEA3H,27,2027.389811,585.5675564,40.6130197
300,Manicured,NE,801G,1452.043287,ISEA3H,27,2121.373914,669.3306268,46.0957764
693,Building/Paved,NE,707I,1452.775782,ISEA3H,27,1698.440937,245.6651554,16.91005305
179,Building/Paved,NE,707D,1453.727364,ISEA3H,27,1698.443668,244.7163036,16.83371378
374,Manicured,NE,707A,1470.045803,ISEA3H,27,1725.296695,255.2508923,17.36346526
229,Forest,NE,707A,1475.821162,ISEA3H,27,1852.848614,377.0274521,25.54696069
478,Building/Paved,NW,801E,1477.449913,ISEA3H,27,1825.992657,348.542744,23.59083316
637,Manicured,NW,801E,1485.373905,ISEA3H,27,1785.714524,300.3406186,20.21986636
889,Manicured,NE,707G,1508.104855,ISEA3H,27,1899.838478,391.7336226,25.97522455
398,Manicured,NE,707A,1510.386692,ISEA3H,27,1953.546714,443.160022,29.34083201
1089,Shrubland,NE,707H,1517.234852,ISEA3H,27,2054.241149,537.0062972,35.39374913
396,Manicured,NE,707A,1521.331113,ISEA3H,27,1765.576552,244.2454386,16.05471922
1114,Roads/Raillines,NW,801C,1535.99049,ISEA3H,27,1879.698881,343.708391,22.37698692
512,Building/Paved,NW,801B,1551.164435,ISEA3H,27,1819.280587,268.1161521,17.28483106
705,Building/Paved,NE,707I,1583.218964,ISEA3H,27,1859.558229,276.3392654,17.45426701
53,Building/Paved,NE,801F,1585.744778,ISEA3H,27,1852.845745,267.1009672,16.84388124
896,Manicured,NE,707H,1597.653073,ISEA3H,27,2752.416212,1154.76314,72.27871679
128,Building/Paved,NE,707D,1607.748918,ISEA3H,27,1899.839436,292.0905175,18.16766998
821,Manicured,NE,707F,1630.998191,ISEA3H,27,2161.652001,530.6538101,32.53552414
428,Roads/Raillines,NE,707D,1686.347462,ISEA3H,27,3625.136389,1938.788927,114.9697183
330,Manicured,NE,707C,1692.625839,ISEA3H,27,2215.362419,522.7365796,30.8831738
344,Manicured,NE,707C,1707.167581,ISEA3H,27,2611.442208,904.2746273,52.96929472
931,Manicured,NE,707D,1747.426976,ISEA3H,27,2269.065666,521.6386905,29.85181628
29,Building/Paved,NE,801F,1753.517066,ISEA3H,27,2013.962053,260.4449865,14.85272037
164,Building/Paved,NE,707D,1775.087537,ISEA3H,27,2161.655492,386.5679544,21.77740232
565,Manicured,NW,801E,1778.265422,ISEA3H,27,2121.373511,343.1080898,19.29453756
491,Building/Paved,NW,801J,1782.0726,ISEA3H,27,2094.521403,312.448803,17.53288856
979,Manicured,NE,707D,1794.356079,ISEA3H,27,2282.49288,488.1368004,27.20400962
475,Building/Paved,NW,801E,1794.421292,ISEA3H,27,2074.381352,279.9600607,15.60169075
782,Construction,NE,707H,1811.382457,ISEA3H,27,2289.204354,477.8218967,26.37885196
709,Building/Paved,NE,707I,1819.470489,ISEA3H,27,2107.947047,288.4765579,15.85497317
711,Building/Paved,NE,707I,1820.152718,ISEA3H,27,2148.226235,328.0735171,18.02450497
754,Building/Paved,NE,707D,1828.811839,ISEA3H,27,2195.220825,366.4089855,20.03535726
108,Building/Paved,NE,801G,1840.239553,ISEA3H,27,2101.23521,260.9956579,14.18270015
944,Manicured,NE,707D,1841.5592,ISEA3H,27,2436.896234,595.337034,32.32787922
1050,PavedTrails,NE,707H,1855.758723,ISEA3H,27,3974.217958,2118.459235,114.1559627
934,Manicured,NE,707G,1856.780495,ISEA3H,27,2940.386729,1083.606234,58.35941496
311,Manicured,NE,801B,1860.866564,ISEA3H,27,2785.983421,925.116857,49.7143038
842,Manicured,NE,707I,1878.337039,ISEA3H,27,2544.305287,665.9682487,35.45520505
136,Building/Paved,NE,801B,1920.431386,ISEA3H,27,2242.213158,321.7817719,16.75570261
479,Building/Paved,NW,801J,1934.415382,ISEA3H,27,2295.917897,361.5025149,18.68794667
516,Building/Paved,NW,801B,1963.776573,ISEA3H,27,2275.779252,312.002679,15.88789088
369,Manicured,NE,707A,1972.929324,ISEA3H,27,2477.176228,504.2469035,25.5582852
616,Manicured,NW,801E,1976.521907,ISEA3H,27,2678.570776,702.0488694,35.51940745
59,Building/Paved,NE,801F,2008.415524,ISEA3H,27,2349.62325,341.2077263,16.98890106
88,Building/Paved,NE,707C,2028.528615,ISEA3H,27,2322.770904,294.2422891,14.50520771
854,Manicured,NE,707G,2032.256657,ISEA3H,27,2638.29049,606.0338327,29.82073306
938,Manicured,NE,707D,2032.446424,ISEA3H,27,2463.748963,431.3025387,21.22085648
230,Forest,NE,707A,2036.145177,ISEA3H,27,2645.008494,608.8633173,29.90274584
971,Manicured,NE,707D,2068.448513,ISEA3H,27,3403.599678,1335.151165,64.54843602
894,Manicured,NE,707H,2095.54219,ISEA3H,27,2926.959633,831.4174425,39.67552868
692,Building/Paved,NE,707I,2100.874346,ISEA3H,27,2389.90107,289.0267235,13.75744932
93,Building/Paved,NE,707C,2110.50013,ISEA3H,27,2423.469074,312.9689441,14.82913645
75,Building/Paved,NE,801F,2110.607132,ISEA3H,27,2436.895164,326.2880323,15.45943948
2,Building/Paved,NE,707C,2112.167036,ISEA3H,27,2416.754187,304.5871511,14.4205996
1113,Roads/Raillines,NW,801G,2124.674152,ISEA3H,27,2752.416619,627.7424671,29.54535247
345,Manicured,NE,707C,2128.298379,ISEA3H,27,2947.103236,818.8048568,38.47227742
162,Building/Paved,NE,707C,2148.535579,ISEA3H,27,2490.602834,342.0672553,15.92094907
706,Building/Paved,NE,707I,2152.945254,ISEA3H,27,2470.460041,317.5147864,14.74792663
379,Manicured,NE,707A,2154.707611,ISEA3H,27,2504.029822,349.3222108,16.21204701
7,Building/Paved,NE,707C,2164.417409,ISEA3H,27,2450.320448,285.9030393,13.20923765
336,Manicured,NE,707D,2181.457803,ISEA3H,27,2759.131862,577.6740591,26.48110169
597,Manicured,NW,801E,2197.436065,ISEA3H,27,2846.400482,648.9644164,29.53280083
781,Construction,NE,707H,2214.98278,ISEA3H,27,2577.872163,362.8893829,16.38339522
780,Construction,NE,707D,2220.363804,ISEA3H,27,2551.020555,330.6567514,14.89200782
1129,Roads/Raillines,NE,801C,2238.026331,ISEA3H,27,2994.091813,756.0654815,33.78268928
347,Manicured,NE,707A,2254.408826,ISEA3H,27,2564.448971,310.0401447,13.75261404
61,Building/Paved,NE,707G,2305.032526,ISEA3H,27,2725.562999,420.5304733,18.24401472
135,Building/Paved,NE,801I,2313.715513,ISEA3H,27,2624.866268,311.1507556,13.44809912
639,Manicured,NW,801B,2322.210221,ISEA3H,27,3108.217665,786.0074432,33.8473854
234,Forest,NE,707A,2373.688302,ISEA3H,27,3128.360465,754.672163,31.79322923
618,Manicured,NW,801E,2388.66487,ISEA3H,27,2967.238724,578.5738544,24.22164204
851,Manicured,NE,707I,2394.568287,ISEA3H,27,3276.045133,881.476846,36.81151424
446,Stream/Rivers,NE,707A,2436.659522,ISEA3H,27,3007.520991,570.8614698,23.42803599
610,Manicured,NW,801E,2464.600933,ISEA3H,27,2967.238499,502.6375655,20.39427799
1086,Shrubland,NE,707H,2511.169598,ISEA3H,27,3390.170401,879.0008033,35.00364149
504,Building/Paved,NW,801E,2513.822662,ISEA3H,27,3094.790438,580.9677766,23.11092924
595,Manicured,NW,801E,2546.249821,ISEA3H,27,2900.106016,353.8561947,13.89715148
579,Manicured,NW,801E,2590.979395,ISEA3H,27,2926.958506,335.9791111,12.96726295
167,Building/Paved,NE,707D,2602.791518,ISEA3H,27,3141.784544,538.9930261,20.70826735
656,PavedTrails,NW,801E,2603.718792,ISEA3H,27,4779.806267,2176.087474,83.57613275
375,Manicured,NE,707A,2637.27134,ISEA3H,27,3027.660061,390.388721,14.80275143
276,Manicured,NE,801F,2673.968117,ISEA3H,27,3504.293739,830.3256225,31.05218859
720,Building/Paved,NE,707H,2717.319579,ISEA3H,27,3067.936115,350.6165359,12.9030291
1011,Manicured,NE,707H,2730.420079,ISEA3H,27,3276.044591,545.6245119,19.98317094
